timestamp(ms),setpoint,measured,
"1696520221.461",,"12.72",
"1696520221.483","20.43",,
"1696520221.484",,"12.78",
"1696520221.505","20.43",,
"1696520221.506",,"12.68",
"1696520221.526","20.43",,
"1696520221.527",,"12.63",
"1696520221.548","20.43",,
"1696520221.55",,"12.56",
"1696520221.571","20.43",,
"1696520221.572",,"12.72",
"1696520221.593","20.43",,
"1696520221.594",,"12.59",
"1696520221.616","20.43",,
"1696520221.617",,"12.63",
"1696520221.638","20.43",,
"1696520221.639",,"12.8",
"1696520221.665","20.43",,
"1696520221.666",,"12.75",
"1696520221.687","20.43",,
"1696520221.688",,"12.73",
"1696520221.709","20.43",,
"1696520221.71",,"12.79",
"1696520221.731","20.43",,
"1696520221.732",,"12.75",
"1696520221.753","20.43",,
"1696520221.754",,"12.75",
"1696520221.776","20.43",,
"1696520221.777",,"12.75",
"1696520221.797","20.43",,
"1696520221.798",,"12.53",
"1696520221.82","20.43",,
"1696520221.821",,"12.73",
"1696520221.843","20.43",,
"1696520221.844",,"12.56",
"1696520221.869","20.43",,
"1696520221.87",,"12.68",
"1696520221.891","20.43",,
"1696520221.893",,"12.5",
"1696520221.913","20.43",,
"1696520221.914",,"12.72",
"1696520221.938","20.43",,
"1696520221.939",,"12.79",
"1696520221.966","20.43",,
"1696520221.967",,"12.78",
"1696520221.988","20.43",,
"1696520221.989",,"12.8",
"1696520222.01","20.43",,
"1696520222.011",,"12.75",
"1696520222.031","20.43",,
"1696520222.032",,"12.6",
"1696520222.053","20.43",,
"1696520222.055",,"12.6",
"1696520222.076","20.43",,
"1696520222.077",,"12.68",
"1696520222.101","20.43",,
"1696520222.102",,"12.51",
"1696520222.123","20.43",,
"1696520222.124",,"12.67",
"1696520222.145","20.43",,
"1696520222.146",,"12.59",
"1696520222.175","20.43",,
"1696520222.176",,"12.79",
"1696520222.199","20.43",,
"1696520222.2",,"12.78",
"1696520222.22","20.43",,
"1696520222.221",,"12.73",
"1696520222.242","20.43",,
"1696520222.244",,"12.7",
"1696520222.265","20.43",,
"1696520222.266",,"12.85",
"1696520222.287","20.43",,
"1696520222.288",,"12.59",
"1696520222.309","20.43",,
"1696520222.31",,"12.63",
"1696520222.331","20.43",,
"1696520222.332",,"12.62",
"1696520222.353","20.43",,
"1696520222.355",,"12.63",
"1696520222.38","20.43",,
"1696520222.381",,"12.59",
"1696520222.402","20.43",,
"1696520222.403",,"12.69",
"1696520222.424","20.43",,
"1696520222.425",,"12.62",
"1696520222.446","20.43",,
"1696520222.447",,"12.75",
"1696520222.467","20.43",,
"1696520222.469",,"12.75",
"1696520222.49","20.43",,
"1696520222.491",,"12.7",
"1696520222.513","20.43",,
"1696520222.514",,"12.8",
"1696520222.535","20.43",,
"1696520222.536",,"12.68",
"1696520222.557","20.43",,
"1696520222.558",,"12.75",
"1696520222.585","20.43",,
"1696520222.586",,"12.5",
"1696520222.608","20.43",,
"1696520222.609",,"12.67",
"1696520222.63","20.43",,
"1696520222.631",,"12.47",
"1696520222.652","20.43",,
"1696520222.653",,"12.62",
"1696520222.683","20.43",,
"1696520222.684",,"12.63",
"1696520222.706","20.43",,
"1696520222.707",,"12.72",
"1696520222.728","20.43",,
"1696520222.729",,"12.77",
"1696520222.75","20.43",,
"1696520222.751",,"12.78",
"1696520222.773","20.43",,
"1696520222.774",,"12.75",
"1696520222.796","20.43",,
"1696520222.797",,"12.68",
"1696520222.819","20.43",,
"1696520222.82",,"12.68",
"1696520222.841","20.43",,
"1696520222.842",,"12.53",
"1696520222.863","20.43",,
"1696520222.864",,"12.66",
"1696520222.892","20.43",,
"1696520222.893",,"12.5",
"1696520222.92","20.43",,
"1696520222.921",,"12.55",
"1696520222.942","20.43",,
"1696520222.943",,"12.77",
"1696520222.963","20.43",,
"1696520222.964",,"12.66",
"1696520222.992","20.43",,
"1696520222.993",,"12.7",
"1696520223.018","20.43",,
"1696520223.019",,"12.74",
"1696520223.039","20.43",,
"1696520223.04",,"12.71",
"1696520223.062","20.43",,
"1696520223.063",,"12.67",
"1696520223.084","20.43",,
"1696520223.085",,"12.71",
"1696520223.106","20.43",,
"1696520223.107",,"12.5",
"1696520223.127","20.43",,
"1696520223.128",,"12.5",
"1696520223.149","20.43",,
"1696520223.15",,"12.7",
"1696520223.171","20.43",,
"1696520223.172",,"12.47",
"1696520223.201","20.43",,
"1696520223.202",,"12.66",
"1696520223.224","20.43",,
"1696520223.225",,"12.68",
"1696520223.246","20.43",,
"1696520223.247",,"12.68",
"1696520223.268","20.43",,
"1696520223.269",,"12.75",
"1696520223.29","20.43",,
"1696520223.291",,"12.72",
"1696520223.313","20.43",,
"1696520223.314",,"12.78",
"1696520223.334","20.43",,
"1696520223.335",,"12.68",
"1696520223.356","20.43",,
"1696520223.357",,"12.7",
"1696520223.382","20.43",,
"1696520223.383",,"12.5",
"1696520223.409","20.43",,
"1696520223.41",,"12.58",
"1696520223.431","20.43",,
"1696520223.432",,"12.48",
"1696520223.453","20.43",,
"1696520223.454",,"12.62",
"1696520223.474","20.43",,
"1696520223.475",,"12.75",
"1696520223.502","20.43",,
"1696520223.503",,"12.7",
"1696520223.525","20.43",,
"1696520223.526",,"12.68",
"1696520223.546","20.43",,
"1696520223.547",,"12.83",
"1696520223.568","20.43",,
"1696520223.569",,"12.57",
"1696520223.59","20.43",,
"1696520223.591",,"12.62",
"1696520223.612","20.43",,
"1696520223.613",,"12.75",
"1696520223.636","20.43",,
"1696520223.637",,"12.59",
"1696520223.657","20.43",,
"1696520223.658",,"12.53",
"1696520223.679","20.43",,
"1696520223.68",,"12.56",
"1696520223.71","20.43",,
"1696520223.711",,"12.63",
"1696520223.738","20.43",,
"1696520223.739",,"12.54",
"1696520223.76","20.43",,
"1696520223.761",,"12.68",
"1696520223.782","20.43",,
"1696520223.783",,"12.78",
"1696520223.811","20.43",,
"1696520223.812",,"12.63",
"1696520223.834","20.43",,
"1696520223.835",,"12.74",
"1696520223.856","20.43",,
"1696520223.857",,"12.68",
"1696520223.879","20.43",,
"1696520223.88",,"12.72",
"1696520223.901","20.43",,
"1696520223.902",,"12.59",
"1696520223.923","20.43",,
"1696520223.924",,"12.5",
"1696520223.947","20.43",,
"1696520223.948",,"12.5",
"1696520223.969","20.43",,
"1696520223.97",,"12.61",
"1696520223.991","20.43",,
"1696520223.992",,"12.6",
"1696520224.021","20.43",,
"1696520224.022",,"12.65",
"1696520224.045","20.43",,
"1696520224.046",,"12.69",
"1696520224.067","20.43",,
"1696520224.068",,"12.73",
"1696520224.089","20.43",,
"1696520224.09",,"12.75",
"1696520224.117","20.43",,
"1696520224.118",,"12.72",
"1696520224.139","20.43",,
"1696520224.14",,"12.53",
"1696520224.16","20.43",,
"1696520224.161",,"12.62",
"1696520224.182","20.43",,
"1696520224.183",,"12.57",
"1696520224.205","20.43",,
"1696520224.206",,"12.5",
"1696520224.226","20.43",,
"1696520224.227",,"12.51",
"1696520224.252","0",,
"1696520224.254",,"12.75",
"1696520224.274","0",,
"1696520224.275",,"12.6",
"1696520224.296","0",,
"1696520224.297",,"12.63",
"1696520224.326","0",,
"1696520224.327",,"12.76",
"1696520224.349","0",,
"1696520224.35",,"12.66",
"1696520224.371","0",,
"1696520224.372",,"8.96",
"1696520224.393","0",,
"1696520224.394",,"-0.13",
"1696520224.415","0",,
"1696520224.416",,"-3.91",
"1696520224.439","0",,
"1696520224.44",,"-6.31",
"1696520224.46","0",,
"1696520224.461",,"-7.86",
"1696520224.482","0",,
"1696520224.483",,"-6.49",
"1696520224.503","0",,
"1696520224.504",,"5.05",
"1696520224.531","0",,
"1696520224.532",,"4.37",
"1696520224.554","0",,
"1696520224.555",,"7.64",
"1696520224.576","0",,
"1696520224.577",,"8.91",
"1696520224.597","0",,
"1696520224.598",,"6.2",
"1696520224.618","0",,
"1696520224.619",,"-3.97",
"1696520224.641","0",,
"1696520224.642",,"-5.81",
"1696520224.663","0",,
"1696520224.664",,"-7.37",
"1696520224.685","0",,
"1696520224.686",,"-9.33",
"1696520224.707","0",,
"1696520224.708",,"-7.84",
"1696520224.736","0",,
"1696520224.737",,"4.93",
"1696520224.759","0",,
"1696520224.76",,"5.08",
"1696520224.781","0",,
"1696520224.782",,"7.61",
"1696520224.803","0",,
"1696520224.804",,"8.94",
"1696520224.825","0",,
"1696520224.826",,"5.82",
"1696520224.848","0",,
"1696520224.849",,"-4.04",
"1696520224.871","0",,
"1696520224.872",,"-6.15",
"1696520224.893","0",,
"1696520224.894",,"-7.49",
"1696520224.915","0",,
"1696520224.916",,"-9.58",
"1696520224.941","0",,
"1696520224.942",,"-7.97",
"1696520224.963","0",,
"1696520224.964",,"4.49",
"1696520224.985","0",,
"1696520224.986",,"5.06",
"1696520225.007","0",,
"1696520225.008",,"7.83",
"1696520225.03","0",,
"1696520225.031",,"8.82",
"1696520225.053","0",,
"1696520225.054",,"5.57",
"1696520225.075","0",,
"1696520225.076",,"-4.47",
"1696520225.097","0",,
"1696520225.098",,"-6.43",
"1696520225.119","0",,
"1696520225.12",,"-8.08",
"1696520225.146","0",,
"1696520225.147",,"-9.58",
"1696520225.169","0",,
"1696520225.17",,"-5.67",
"1696520225.192","0",,
"1696520225.193",,"4.83",
"1696520225.216","0",,
"1696520225.217",,"5.69",
"1696520225.244","0",,
"1696520225.245",,"7.87",
"1696520225.271","0",,
"1696520225.272",,"9.41",
"1696520225.294","0",,
"1696520225.295",,"4.85",
"1696520225.316","0",,
"1696520225.317",,"-3.14",
"1696520225.338","0",,
"1696520225.339",,"-5.92",
"1696520225.361","0",,
"1696520225.362",,"-7.83",
"1696520225.383","0",,
"1696520225.384",,"-9.28",
"1696520225.405","0",,
"1696520225.406",,"-7.84",
"1696520225.426","0",,
"1696520225.427",,"4.92",
"1696520225.454","0",,
"1696520225.455",,"4.11",
"1696520225.484","0",,
"1696520225.485",,"7.44",
"1696520225.506","0",,
"1696520225.507",,"9.06",
"1696520225.528","0",,
"1696520225.529",,"6.58",
"1696520225.556","0",,
"1696520225.557",,"-3.75",
"1696520225.583","0",,
"1696520225.584",,"-6.19",
"1696520225.605","0",,
"1696520225.606",,"-8.33",
"1696520225.627","0",,
"1696520225.628",,"-9.7",
"1696520225.656","0",,
"1696520225.657",,"-8.1",
"1696520225.68","0",,
"1696520225.681",,"4.6",
"1696520225.705","0",,
"1696520225.706",,"5.8",
"1696520225.727","0",,
"1696520225.728",,"7.54",
"1696520225.755","0",,
"1696520225.756",,"7.21",
"1696520225.777","0",,
"1696520225.778",,"-2.78",
"1696520225.799","0",,
"1696520225.8",,"-1.13",
"1696520225.821","0",,
"1696520225.822",,"-3.28",
"1696520225.844","0",,
"1696520225.845",,"-3.15",
"1696520225.866","0",,
"1696520225.867",,"-2.9",
"1696520225.893","0",,
"1696520225.894",,"2.4",
"1696520225.915","0",,
"1696520225.916",,"4.02",
"1696520225.937","0",,
"1696520225.938",,"5.43",
"1696520225.965","0",,
"1696520225.966",,"6.62",
"1696520225.987","0",,
"1696520225.988",,"2.6",
"1696520226.009","0",,
"1696520226.01",,"-3.54",
"1696520226.031","0",,
"1696520226.032",,"-3.65",
"1696520226.053","0",,
"1696520226.054",,"-5.05",
"1696520226.075","0",,
"1696520226.076",,"-5.42",
"1696520226.097","0",,
"1696520226.098",,"-3.8",
"1696520226.118","0",,
"1696520226.119",,"5.05",
"1696520226.141","0",,
"1696520226.142",,"5.43",
"1696520226.169","0",,
"1696520226.17",,"8.33",
"1696520226.193","0",,
"1696520226.194",,"9.21",
"1696520226.214","0",,
"1696520226.215",,"6.03",
"1696520226.235","0",,
"1696520226.236",,"-3.7",
"1696520226.258","0",,
"1696520226.259",,"-5.94",
"1696520226.28","0",,
"1696520226.281",,"-7.42",
"1696520226.301","0",,
"1696520226.302",,"-9.29",
"1696520226.323","0",,
"1696520226.324",,"-8.49",
"1696520226.345","0",,
"1696520226.346",,"4.42",
"1696520226.375","0",,
"1696520226.376",,"4.05",
"1696520226.398","0",,
"1696520226.399",,"7.68",
"1696520226.419","0",,
"1696520226.42",,"8.8",
"1696520226.441","0",,
"1696520226.442",,"6.5",
"1696520226.463","0",,
"1696520226.464",,"-3.79",
"1696520226.485","0",,
"1696520226.486",,"-5.8",
"1696520226.51","0",,
"1696520226.511",,"-7.45",
"1696520226.532","0",,
"1696520226.533",,"-9.2",
"1696520226.554","0",,
"1696520226.555",,"-8.1",
"1696520226.58","0",,
"1696520226.581",,"4.8",
"1696520226.603","0",,
"1696520226.604",,"4.82",
"1696520226.625","0",,
"1696520226.626",,"7.97",
"1696520226.647","0",,
"1696520226.648",,"8.57",
"1696520226.677","0",,
"1696520226.678",,"6.07",
"1696520226.699","0",,
"1696520226.7",,"-4.17",
"1696520226.721","0",,
"1696520226.722",,"-7.18",
"1696520226.743","0",,
"1696520226.744",,"-8.46",
"1696520226.765","0",,
"1696520226.766",,"-9.57",
"1696520226.787","0",,
"1696520226.788",,"-8.1",
"1696520226.81","0",,
"1696520226.811",,"5.18",
"1696520226.833","0",,
"1696520226.834",,"4.36",
"1696520226.855","0",,
"1696520226.856",,"7.49",
"1696520226.883","0",,
"1696520226.884",,"8.44",
"1696520226.905","0",,
"1696520226.906",,"3.38",
"1696520226.927","0",,
"1696520226.928",,"-4.17",
"1696520226.949","0",,
"1696520226.95",,"-7.06",
"1696520226.971","0",,
"1696520226.972",,"-8.21",
"1696520226.997","0",,
"1696520226.998",,"-9.57",
"1696520227.02","0",,
"1696520227.021",,"-6.21",
"1696520227.042","0",,
"1696520227.043",,"4.95",
"1696520227.064","0",,
"1696520227.065",,"5.19",
"1696520227.091","0",,
"1696520227.092",,"7.5",
"1696520227.114","0",,
"1696520227.115",,"8.8",
"1696520227.136","0",,
"1696520227.137",,"5.33",
"1696520227.158","0",,
"1696520227.159",,"-3.54",
"1696520227.182","0",,
"1696520227.183",,"-6.17",
"1696520227.205","0",,
"1696520227.206",,"-7.87",
"1696520227.227","0",,
"1696520227.228",,"-9.28",
"1696520227.249","0",,
"1696520227.25",,"-7.09",
"1696520227.271","0",,
"1696520227.272",,"5.18",
"1696520227.296","0",,
"1696520227.297",,"4.43",
"1696520227.32","0",,
"1696520227.321",,"7.55",
"1696520227.342","0",,
"1696520227.343",,"8.66",
"1696520227.364","0",,
"1696520227.365",,"5.82",
"1696520227.385","0",,
"1696520227.386",,"-3.79",
"1696520227.407","0",,
"1696520227.408",,"-5.94",
"1696520227.429","0",,
"1696520227.43",,"-7.32",
"1696520227.451","0",,
"1696520227.452",,"-9.32",
"1696520227.472","0",,
"1696520227.473",,"-7.85",
"1696520227.501","0",,
"1696520227.502",,"4.89",
"1696520227.525","0",,
"1696520227.526",,"4.89",
"1696520227.547","0",,
"1696520227.548",,"7.64",
"1696520227.574","0",,
"1696520227.575",,"8.94",
"1696520227.602","0",,
"1696520227.603",,"4.02",
"1696520227.626","0",,
"1696520227.627",,"-4.37",
"1696520227.648","0",,
"1696520227.649",,"-7.39",
"1696520227.669","0",,
"1696520227.67",,"-8.57",
"1696520227.69","0",,
"1696520227.691",,"-7.16",
"1696520227.715","0",,
"1696520227.716",,"5.16",
"1696520227.737","0",,
"1696520227.738",,"4.67",
"1696520227.759","0",,
"1696520227.76",,"7.7",
"1696520227.781","0",,
"1696520227.782",,"8.56",
"1696520227.809","0",,
"1696520227.81",,"5.43",
"1696520227.832","0",,
"1696520227.833",,"-4.27",
"1696520227.854","0",,
"1696520227.855",,"-7.11",
"1696520227.876","0",,
"1696520227.877",,"-8.08",
"1696520227.906","0",,
"1696520227.907",,"-9.83",
"1696520227.929","0",,
"1696520227.93",,"-5.38",
"1696520227.951","0",,
"1696520227.952",,"4.59",
"1696520227.972","0",,
"1696520227.973",,"5.44",
"1696520227.994","0",,
"1696520227.995",,"7.14",
"1696520228.016","0",,
"1696520228.017",,"8.69",
"1696520228.039","0",,
"1696520228.04",,"5.32",
"1696520228.061","0",,
"1696520228.062",,"-3.86",
"1696520228.083","0",,
"1696520228.084",,"-6.3",
"1696520228.111","0",,
"1696520228.112",,"-7.57",
"1696520228.133","0",,
"1696520228.134",,"-9.31",
"1696520228.154","0",,
"1696520228.155",,"-7.84",
"1696520228.176","0",,
"1696520228.177",,"5.29",
"1696520228.198","0",,
"1696520228.2",,"3.92",
"1696520228.229","0",,
"1696520228.23",,"7.06",
"1696520228.253","0",,
"1696520228.254",,"8.44",
"1696520228.275","0",,
"1696520228.276",,"4.99",
"1696520228.297","0",,
"1696520228.298",,"-3.41",
"1696520228.321","0",,
"1696520228.322",,"-5.17",
"1696520228.344","0",,
"1696520228.345",,"-6.6",
"1696520228.366","0",,
"1696520228.367",,"-7.72",
"1696520228.388","0",,
"1696520228.389",,"-6.2",
"1696520228.41","0",,
"1696520228.411",,"5.05",
"1696520228.432","0",,
"1696520228.433",,"4.43",
"1696520228.456","0",,
"1696520228.457",,"7.45",
"1696520228.478","0",,
"1696520228.479",,"8.31",
"1696520228.5","0",,
"1696520228.501",,"5.57",
"1696520228.525","0",,
"1696520228.526",,"-3.91",
"1696520228.552","0",,
"1696520228.553",,"-5.55",
"1696520228.574","0",,
"1696520228.575",,"-7.1",
"1696520228.596","0",,
"1696520228.597",,"-8.57",
"1696520228.626","0",,
"1696520228.627",,"-7.34",
"1696520228.65","0",,
"1696520228.651",,"4.44",
"1696520228.672","0",,
"1696520228.673",,"5.8",
"1696520228.694","0",,
"1696520228.695",,"7.58",
"1696520228.716","0",,
"1696520228.717",,"9.19",
"1696520228.738","0",,
"1696520228.739",,"6.08",
"1696520228.761","0",,
"1696520228.762",,"-3.53",
"1696520228.783","0",,
"1696520228.784",,"-5.91",
"1696520228.805","0",,
"1696520228.806",,"-7.57",
"1696520228.832","0",,
"1696520228.833",,"-8.91",
"1696520228.855","0",,
"1696520228.856",,"-4.65",
"1696520228.876","0",,
"1696520228.877",,"4.71",
"1696520228.898","0",,
"1696520228.899",,"5.83",
"1696520228.92","0",,
"1696520228.921",,"7.7",
"1696520228.942","0",,
"1696520228.943",,"9.07",
"1696520228.965","0",,
"1696520228.966",,"6.33",
"1696520228.986","0",,
"1696520228.987",,"-4.35",
"1696520229.008","0",,
"1696520229.009",,"-5.94",
"1696520229.036","0",,
"1696520229.037",,"-7.7",
"1696520229.059","0",,
"1696520229.06",,"-9.51",
"1696520229.081","0",,
"1696520229.082",,"-7.86",
"1696520229.103","0",,
"1696520229.104",,"4.67",
"1696520229.126","0",,
"1696520229.127",,"4.3",
"1696520229.148","0",,
"1696520229.149",,"7.49",
"1696520229.17","0",,
"1696520229.171",,"8.44",
"1696520229.192","0",,
"1696520229.193",,"5.82",
"1696520229.214","0",,
"1696520229.215",,"-4.42",
"1696520229.243","0",,
"1696520229.244",,"-5.49",
"1696520229.268","0",,
"1696520229.269",,"-7.33",
"1696520229.293","0",,
"1696520229.294",,"-8.76",
"1696520229.315","0",,
"1696520229.316",,"-5.34",
"1696520229.343","0",,
"1696520229.344",,"4.8",
"1696520229.367","0",,
"1696520229.368",,"5.86",
"1696520229.389","0",,
"1696520229.39",,"7.87",
"1696520229.41","0",,
"1696520229.411",,"9.45",
"1696520229.431","0",,
"1696520229.432",,"6.9",
"1696520229.454","0",,
"1696520229.455",,"-3.44",
"1696520229.476","0",,
"1696520229.477",,"-5.43",
"1696520229.498","0",,
"1696520229.499",,"-7.32",
"1696520229.52","0",,
"1696520229.521",,"-8.7",
"1696520229.548","0",,
"1696520229.549",,"-7.21",
"1696520229.57","0",,
"1696520229.571",,"4.46",
"1696520229.592","0",,
"1696520229.593",,"5.56",
"1696520229.614","0",,
"1696520229.615",,"7.2",
"1696520229.636","0",,
"1696520229.638",,"8.82",
"1696520229.662","0",,
"1696520229.663",,"5.44",
"1696520229.69","0",,
"1696520229.691",,"-3.6",
"1696520229.712","0",,
"1696520229.713",,"-6.44",
"1696520229.734","0",,
"1696520229.736",,"-8.21",
"1696520229.757","0",,
"1696520229.758",,"-9.12",
"1696520229.78","0",,
"1696520229.781",,"-6.8",
"1696520229.802","0",,
"1696520229.803",,"4.23",
"1696520229.824","0",,
"1696520229.825",,"5.06",
"1696520229.855","0",,
"1696520229.856",,"6.95",
"1696520229.878","0",,
"1696520229.879",,"8.23",
"1696520229.9","0",,
"1696520229.901",,"6.78",
"1696520229.922","0",,
"1696520229.923",,"-4.54",
"1696520229.944","0",,
"1696520229.945",,"-3.78",
"1696520229.967","0",,
"1696520229.968",,"-6.31",
"1696520229.989","0",,
"1696520229.99",,"-6.39",
"1696520230.012","0",,
"1696520230.013",,"-4.17",
"1696520230.035","0",,
"1696520230.036",,"4.83",
"1696520230.062","0",,
"1696520230.063",,"5.32",
"1696520230.085","0",,
"1696520230.086",,"7",
"1696520230.108","0",,
"1696520230.109",,"8.43",
"1696520230.13","0",,
"1696520230.131",,"6.05",
"1696520230.159","0",,
"1696520230.16",,"-4.8",
"1696520230.186","0",,
"1696520230.187",,"-5.93",
"1696520230.208","0",,
"1696520230.209",,"-7.8",
"1696520230.23","0",,
"1696520230.231",,"-5.82",
"1696520230.253","0",,
"1696520230.254",,"4.92",
"1696520230.274","0",,
"1696520230.275",,"4.96",
"1696520230.297","0",,
"1696520230.298",,"6.61",
"1696520230.319","0",,
"1696520230.32",,"7.71",
"1696520230.341","0",,
"1696520230.342",,"6.2",
"1696520230.372","0",,
"1696520230.373",,"-4.27",
"1696520230.396","0",,
"1696520230.397",,"-5.57",
"1696520230.418","0",,
"1696520230.419",,"-7.18",
"1696520230.44","0",,
"1696520230.441",,"-8.06",
"1696520230.473","0",,
"1696520230.474",,"-6.2",
"1696520230.496","0",,
"1696520230.497",,"3.96",
"1696520230.518","0",,
"1696520230.519",,"5.93",
"1696520230.54","0",,
"1696520230.541",,"6.55",
"1696520230.568","0",,
"1696520230.569",,"4.94",
"1696520230.59","0",,
"1696520230.591",,"-3.17",
"1696520230.611","0",,
"1696520230.612",,"-2.39",
"1696520230.633","0",,
"1696520230.634",,"-3.17",
"1696520230.655","0",,
"1696520230.657",,"-2.9",
"1696520230.678","0",,
"1696520230.679",,"-2.22",
"1696520230.702","0",,
"1696520230.703",,"0.99",
"1696520230.724","0",,
"1696520230.725",,"1.39",
"1696520230.746","0",,
"1696520230.747",,"1.89",
"1696520230.774","0",,
"1696520230.775",,"1.76",
"1696520230.796","0",,
"1696520230.797",,"1.19",
"1696520230.82","0",,
"1696520230.821",,"0.25",
"1696520230.841","0",,
"1696520230.842",,"-0.23",
"1696520230.864","0",,
"1696520230.865",,"0",
"1696520230.886","0",,
"1696520230.887",,"-0.12",
"1696520230.908","0",,
"1696520230.909",,"0.13",
"1696520230.929","0",,
"1696520230.93",,"0",
"1696520230.952","0",,
"1696520230.953",,"0",
"1696520230.982","0",,
"1696520230.983",,"0",
"1696520231.005","0",,
"1696520231.006",,"0",
"1696520231.027","0",,
"1696520231.028",,"0",
"1696520231.048","0",,
"1696520231.049",,"0",
"1696520231.071","0",,
"1696520231.072",,"0.13",
"1696520231.093","0",,
"1696520231.094",,"0.12",
"1696520231.115","0",,
"1696520231.116",,"0.13",
"1696520231.137","0",,
"1696520231.138",,"0.13",
"1696520231.16","0",,
"1696520231.161",,"0",
"1696520231.187","0",,
"1696520231.188",,"0",
"1696520231.21","0",,
"1696520231.211",,"0",
"1696520231.231","0",,
"1696520231.232",,"0",
"1696520231.255","0",,
"1696520231.256",,"0",
"1696520231.285","0",,
"1696520231.286",,"-0.12",
"1696520231.308","0",,
"1696520231.309",,"0",
"1696520231.33","0",,
"1696520231.331",,"0",
"1696520231.354","0",,
"1696520231.355",,"0",
"1696520231.376","0",,
"1696520231.377",,"0",
"1696520231.401","0",,
"1696520231.402",,"0",
"1696520231.424","0",,
"1696520231.425",,"0",
"1696520231.446","0",,
"1696520231.447",,"0",
"1696520231.468","0",,
"1696520231.469",,"0",
"1696520231.5","0",,
"1696520231.502",,"0",
"1696520231.522","0",,
"1696520231.523",,"0",
"1696520231.544","0",,
"1696520231.545",,"0",
"1696520231.566","0",,
"1696520231.567",,"0",
"1696520231.6","0",,
"1696520231.601",,"0",
"1696520231.625","0",,
"1696520231.626",,"0",
"1696520231.648","0",,
"1696520231.649",,"0",
"1696520231.67","0",,
"1696520231.671",,"0",
"1696520231.706","0",,
"1696520231.707",,"0",
"1696520231.73","0",,
"1696520231.731",,"0",
"1696520231.753","0",,
"1696520231.754",,"0",
"1696520231.775","0",,
"1696520231.776",,"0",
"1696520231.808","0",,
"1696520231.809",,"0",
"1696520231.83","0",,
"1696520231.831",,"0",
"1696520231.853","0",,
"1696520231.854",,"0",
"1696520231.877","0",,
"1696520231.878",,"0",
"1696520231.914","0",,
"1696520231.915",,"0",
"1696520231.936","0",,
"1696520231.937",,"0",
"1696520231.958","0",,
"1696520231.959",,"0",
"1696520231.98","0",,
"1696520231.981",,"0",
"1696520232.012","0",,
"1696520232.013",,"0",
"1696520232.035","0",,
"1696520232.036",,"0",
"1696520232.057","0",,
"1696520232.058",,"0",
"1696520232.079","0",,
"1696520232.08",,"0",
"1696520232.115","0",,
"1696520232.116",,"0",
"1696520232.138","0",,
"1696520232.139",,"0",
"1696520232.159","0",,
"1696520232.16",,"0",
"1696520232.182","0",,
"1696520232.183",,"0",
"1696520232.211","0",,
"1696520232.212",,"0",
"1696520232.237","0",,
"1696520232.238",,"0",
"1696520232.259","0",,
"1696520232.26",,"0",
"1696520232.281","0",,
"1696520232.282",,"0",
"1696520232.309","0",,
"1696520232.31",,"0",
"1696520232.331","0",,
"1696520232.332",,"0",
"1696520232.355","0",,
"1696520232.356",,"0",
"1696520232.377","0",,
"1696520232.378",,"0",
"1696520232.4","0",,
"1696520232.401",,"0",
"1696520232.423","0",,
"1696520232.424",,"0",
"1696520232.446","0",,
"1696520232.447",,"0",
"1696520232.467","0",,
"1696520232.468",,"0",
"1696520232.489","0",,
"1696520232.49",,"0",
"1696520232.519","0",,
"1696520232.52",,"0",
"1696520232.544","0",,
"1696520232.545",,"0",
"1696520232.566","0",,
"1696520232.567",,"0",
"1696520232.587","0",,
"1696520232.588",,"0",
"1696520232.616","0",,
"1696520232.617",,"0",
"1696520232.641","0",,
"1696520232.642",,"0",
"1696520232.663","0",,
"1696520232.664",,"0",
"1696520232.685","0",,
"1696520232.686",,"0",
"1696520232.707","0",,
"1696520232.708",,"0",
"1696520232.73","0",,
"1696520232.731",,"0",
"1696520232.751","0",,
"1696520232.752",,"0",
"1696520232.773","0",,
"1696520232.774",,"0",
"1696520232.795","0",,
"1696520232.796",,"0",
"1696520232.824","0",,
"1696520232.825",,"0",
"1696520232.849","0",,
"1696520232.85",,"0",
"1696520232.87","0",,
"1696520232.871",,"0",
"1696520232.892","0",,
"1696520232.893",,"0",
"1696520232.914","0",,
"1696520232.915",,"0",
"1696520232.937","0",,
"1696520232.938",,"0",
"1696520232.968","0",,
"1696520232.969",,"0",
"1696520232.99","0",,
"1696520232.991",,"0",
"1696520233.011","0",,
"1696520233.012",,"0",
"1696520233.033","0",,
"1696520233.034",,"0",
"1696520233.056","0",,
"1696520233.057",,"0",
"1696520233.078","0",,
"1696520233.079",,"0",
"1696520233.1","0",,
"1696520233.101",,"0",
"1696520233.128","0",,
"1696520233.129",,"0",
"1696520233.15","0",,
"1696520233.151",,"0",
"1696520233.172","0",,
"1696520233.173",,"0",
"1696520233.194","0",,
"1696520233.195",,"0",
"1696520233.217","0",,
"1696520233.218",,"0",
"1696520233.24","0",,
"1696520233.241",,"0",
"1696520233.262","0",,
"1696520233.263",,"0",
"1696520233.284","0",,
"1696520233.285",,"0",
"1696520233.308","0","0",
"1696520233.336","0",,
"1696520233.337",,"0",
"1696520233.358","0",,
"1696520233.359",,"0",
"1696520233.379","0",,
"1696520233.38",,"0",
"1696520233.401","0",,
"1696520233.402",,"0",
"1696520233.423","0",,
"1696520233.424",,"0",
